node,GEOID20,district
585,22027950202,3
586,22027950201,3
587,22125951803,0
588,22125951801,0
589,22125951703,0
590,22121020302,0
591,22121020301,0
592,22023970101,2
593,22023970102,2
594,22023970202,2
595,22023970203,2
596,22115950802,2
597,22115950801,2
598,22115950301,2
599,22115950501,2
600,22115950901,2
601,22115950502,2
602,22115950902,2
603,22115950302,2
604,22091951100,1
605,22021000200,2
606,22021000300,2
607,22021000100,2
608,22001960501,4
609,22001960902,4
610,22109001201,4
611,22109001400,4
612,22109001600,4
613,22109001100,4
614,22109001202,4
615,22051027701,5
616,22063040810,1
617,22063040809,1
618,22063040807,1
619,22063040904,1
620,22063040905,1
621,22063040906,1
622,22063040602,1
623,22063040306,1
624,22063040305,1
625,22063040102,1
626,22063040308,1
627,22063040307,1
628,22063040501,1
629,22063040101,1
630,22063040502,1
631,22109000201,4
632,22109000300,4
633,22017980000,3
634,22017025200,3
635,22079012700,2
636,22079012600,2
637,22079011700,2
638,22079012200,2
639,22079011300,2
640,22079013100,2
641,22079013600,2
642,22079010400,2
643,22079012500,2
644,22079013300,2
645,22079013400,2
646,22079013000,2
647,22079010600,2
648,22079012800,2
649,22079012100,2
650,22121020402,0
651,22121020401,0
652,22017023904,3
653,22017025406,3
654,22017023905,3
655,22017025405,3
656,22071001748,0
657,22109000800,4
658,22071001747,0
659,22071001750,1
660,22105953702,1
661,22105954602,1
662,22105953701,1
663,22105953602,1
664,22105953601,1
665,22105953901,1
666,22105953902,1
667,22105954004,1
668,22105954103,1
669,22083970100,3
670,22083970600,3
671,22083970300,3
672,22083970500,3
673,22083970400,3
674,22083970200,3
675,22015011122,3
676,22007050202,0
677,22007050201,0
678,22075050201,5
679,22075050202,5
680,22043020403,2
681,22043020406,2
682,22043020404,2
683,22043020405,2
684,22097961701,4
685,22097961801,4
686,22097960601,2
687,22097961802,4
688,22097961702,4
689,22097960702,4
690,22097960902,4
691,22097960602,2
692,22097961301,2
693,22097961302,2
694,22097961401,2
695,22097961502,4
696,22097961602,4
697,22097961402,4
698,22097961601,4
699,22097960701,2
700,22097961501,4
701,22055002101,4
702,22101041200,4
703,22019001600,2
704,22079012301,2
705,22025000300,2
706,22025000100,2
707,22025000200,2
708,22087030105,5
709,22087990000,5
710,22079013800,2
711,22079012302,2
712,22055002103,4
713,22017021600,3
714,22017021700,3
715,22017021800,3
716,22017022200,3
717,22017024108,3
718,22017024109,3
719,22017024201,3
720,22033000900,0
721,22033001000,0
722,22033001102,0
723,22015011120,3
724,22015011201,3
725,22015011202,3
726,22015011003,3
727,22015010808,3
728,22015011111,3
729,22015011113,3
730,22015011114,3
731,22015011124,3
732,22015011116,3
733,22015011121,3
734,22015011115,3
735,22015011118,3
736,22015011117,3
737,22015010807,3
738,22015011004,3
739,22015011112,3
740,22033001103,0
741,22033001104,0
742,22019001100,2
743,22031950103,3
744,22031950101,2
745,22031950102,3
746,22019000700,2
747,22019002300,2
748,22015011119,3
749,22015011123,3
750,22019000500,2
751,22019000300,2
752,22019003200,2
753,22019000200,2
754,22019003400,2
755,22019000800,2
756,22019002900,2
757,22019002204,2
758,22019000100,2
759,22019000900,2
760,22019001000,2
761,22019001201,2
762,22019001202,2
763,22019001500,2
764,22019001700,2
765,22033003507,0
766,22033003603,0
767,22033001700,0
768,22033003501,0
769,22033004603,0
770,22033004700,0
771,22033002601,0
772,22033004401,0
773,22033003202,0
774,22033004203,0
775,22033004503,0
776,22033004301,0
777,22033004302,0
778,22033004403,0
779,22033004507,0
780,22033003000,0
781,22033003908,0
782,22033001900,0
783,22019001901,2
784,22019002100,2
785,22075990000,5
786,22001960202,4
787,22001960101,4
788,22001960901,4
789,22001960401,4
790,22001960602,4
791,22001960802,4
792,22001960601,4
793,22001960402,4
794,22001960403,4
795,22019002500,2
796,22019002600,2
797,22019002800,2
798,22019003000,2
799,22019003101,2
800,22019003102,2
801,22019003500,2
802,22019000400,2
803,22019003300,2
804,22073005303,3
805,22073010204,3
806,22073010104,3
807,22073010402,3
808,22073010505,3
809,22073005304,3
810,22015010801,3
811,22015011107,3
812,22061960900,3
813,22061960800,3
814,22061960300,3
815,22061960500,3
816,22061960100,3
817,22061961000,3
818,22061960600,3
819,22061960200,3
820,22035000200,3
821,22035000300,3
822,22035000100,3
823,22003950502,2
824,22003950501,2
825,22003950201,2
826,22003950202,2
827,22075050100,5
828,22015011300,3
829,22015010601,3
830,22015010900,3
831,22033004509,0
832,22033000200,0
833,22033000300,0
834,22027950100,3
835,22027950300,3
836,22027950400,3
837,22027950500,3
838,22113950800,4
839,22033000400,0
840,22033000100,0
841,22051027904,5
842,22051027903,5
843,22051027816,5
844,22051027813,5
845,22051025005,5
846,22051020518,5
847,22051021602,5
848,22115950400,2
849,22115950600,2
850,22115950200,2
851,22115950100,2
852,22113950103,4
853,22113950101,4
854,22113950102,4
855,22113950904,4
856,22113950201,4
857,22113950202,4
858,22113990000,4
859,22105954105,1
860,22105954106,1
861,22105953402,1
862,22105954505,1
863,22105954601,1
864,22105954504,1
865,22105953501,1
866,22105954104,1
867,22113950901,4
868,22115950704,2
869,22109001001,4
870,22109000602,4
871,22109001702,4
872,22109000502,4
873,22109001703,4
874,22109001303,4
875,22109000901,4
876,22109001501,4
877,22109001502,4
878,22109000701,4
879,22109000501,4
880,22109000103,4
881,22109000702,4
882,22109000902,4
883,22109000106,4
884,22109001302,4
885,22109000601,4
886,22109001701,4
887,22109000204,4
888,22109000203,4
889,22109001301,4
890,22109000105,4
891,22109000104,4
892,22109001002,4
893,22055001425,4
894,22055001416,4
895,22055001426,4
896,22055001427,4
897,22055001428,4
898,22055001422,4
899,22055002105,4
900,22055002003,4
901,22055001412,4
902,22055001414,4
903,22055001417,4
904,22055001413,4
905,22055001907,4
906,22055002106,4
907,22055001415,4
908,22055002004,4
909,22055001302,4
910,22055001906,4
911,22055001201,4
912,22055001202,4
913,22055000605,4
914,22055001909,4
915,22055001423,4
916,22055001421,4
917,22055001301,4
918,22055001908,4
919,22055000606,4
920,22055001418,4
921,22055001420,4
922,22055001424,4
923,22055001419,4
924,22063040203,1
925,22063040813,1
926,22063040812,1
927,22063040811,1
928,22063040404,1
929,22063040814,1
930,22063040405,1
931,22029000202,2
932,22029000201,2
933,22115950703,2
934,22001961000,4
935,22001960700,4
936,22001960300,4
937,22001961200,4
938,22001961100,4
939,22113951002,4
940,22113951001,4
941,22051990100,5
942,22115950701,2
943,22115950702,2
944,22121020100,0
945,22121020200,0
946,22069000902,2
947,22069000901,2
948,22069000601,2
949,22069000602,2
950,22041950300,3
951,22041950600,3
952,22041950500,3
953,22041950400,3
954,22041950100,3
955,22041950200,3
956,22033004204,0
957,22071000800,1
958,22071003600,5
959,22071011400,5
960,22089062200,5
961,22089063100,5
962,22089062700,5
963,22089062400,5
964,22089060100,5
965,22089062301,5
966,22089062302,5
967,22089062500,5
968,22089062800,5
969,22089062900,5
970,22089062100,5
971,22015010806,3
972,22071008600,0
973,22033003504,0
974,22089063000,5
975,22033003505,0
976,22033004402,0
977,22085000100,2
978,22085000500,2
979,22085000400,2
980,22085000600,2
981,22085000300,2
982,22033003506,0
983,22033003702,0
984,22033003703,0
985,22071001757,0
986,22071013702,1
987,22071013701,0
988,22071001753,0
989,22071014101,5
990,22071001752,0
991,22071014102,5
992,22071013502,1
993,22071013501,1
994,22071007608,5
995,22071007607,5
996,22071001755,0
997,22071000619,5
998,22071001756,0
999,22071001754,0
1000,22071000620,5
1001,22033003804,0
1002,22091951201,1
1003,22033001600,0
1004,22033001800,0
1005,22033002000,0
1006,22033003604,0
1007,22033003701,0
1008,22033003601,0
1009,22033002200,0
1010,22033003201,0
1011,22003950400,2
1012,22003950100,2
1013,22003950300,2
1014,22033002300,0
1015,22033002400,0
1016,22033002500,0
1017,22033002602,0
1018,22033002700,0
1019,22081960300,2
1020,22081960100,2
1021,22101041300,4
1022,22101041400,4
1023,22101041500,4
1024,22101041600,4
1025,22015010500,3
1026,22015010702,3
1027,22015010400,3
1028,22015010602,3
1029,22015010701,3
1030,22033002801,0
1031,22017022300,3
1032,22017022400,3
1033,22017022500,3
1034,22017022600,3
1035,22017022700,3
1036,22017022800,3
1037,22017022900,3
1038,22017023000,3
1039,22017024303,3
1040,22017024601,3
1041,22017024602,3
1042,22017024700,3
1043,22033003910,0
1044,22033005300,0
1045,22051990000,5
1046,22017023100,3
1047,22085000201,2
1048,22085000702,2
1049,22085000202,2
1050,22085000701,2
1051,22033005200,0
1052,22057020703,4
1053,22105953800,1
1054,22105953300,1
1055,22105954800,1
1056,22105954700,1
1057,22105953200,1
1058,22105954300,1
1059,22071001745,0
1060,22071013400,5
1061,22071013600,1
1062,22071013800,5
1063,22071013900,5
1064,22071014200,5
1065,22071014400,5
1066,22071014300,0
1067,22073980000,3
1068,22095070600,0
1069,22109990000,4
1070,22033004013,0
1071,22099020301,4
1072,22109000401,4
1073,22099020502,4
1074,22109000402,4
1075,22071000904,1
1076,22071001100,1
1077,22071001302,1
1078,22071001401,1
1079,22071001402,1
1080,22071001500,1
1081,22071001600,1
1082,22071001701,0
1083,22071001702,0
1084,22079980000,2
1085,22087030203,5
1086,22087030206,5
1087,22087030207,5
1088,22087030209,5
1089,22087030300,5
1090,22087030400,5
1091,22071001720,0
1092,22071001723,0
1093,22071001724,0
1094,22087030601,5
1095,22087030602,5
1096,22087030603,5
1097,22087030700,5
1098,22071007700,5
1099,22087030800,5
1100,22087030500,5
1101,22087030103,5
1102,22087030204,5
1103,22087030104,5
1104,22087030208,5
1105,22055000100,4
1106,22071008200,5
1107,22071008500,0
1108,22071008800,5
1109,22071001736,0
1110,22071001739,0
1111,22071001740,0
1112,22071001741,1
1113,22071002000,1
1114,22071002200,0
1115,22071002300,0
1116,22071002401,0
1117,22071002402,0
1118,22071002501,5
1119,22071002502,0
1120,22071002503,5
1121,22071003303,5
1122,22071002504,0
1123,22071002600,1
1124,22071002700,1
1125,22071002800,0
1126,22071002900,0
1127,22071003000,0
1128,22071003301,5
1129,22071003302,5
1130,22071009000,5
1131,22071009100,5
1132,22071009200,5
1133,22071009400,0
1134,22071009700,5
1135,22071009900,5
1136,22055000800,4
1137,22031950700,2
1138,22031950300,2
1139,22031950400,2
1140,22031950500,2
1141,22031950200,2
1142,22031950600,2
1143,22005030102,1
1144,22005030600,1
1145,22071003304,5
1146,22071003307,0
1147,22071003308,0
1148,22071003400,1
1149,22071010300,5
1150,22071010700,5
1151,22071010900,5
1152,22071011100,5
1153,22071011200,5
1154,22071011500,5
1155,22071010000,5
1156,22071010100,5
1157,22071010200,5
1158,22071011600,5
1159,22071011700,5
1160,22073010800,3
1161,22073011000,3
1162,22071011900,5
1163,22071012000,5
1164,22071012101,5
1165,22071012102,5
1166,22055001802,4
1167,22005030900,1
1168,22071003500,0
1169,22071003701,5
1170,22071003702,5
1171,22071003800,1
1172,22071003900,1
1173,22071004000,0
1174,22071004100,5
1175,22071004500,5
1176,22071001737,0
1177,22071000701,1
1178,22071006400,5
1179,22071001301,1
1180,22071010600,5
1181,22071004900,0
1182,22071005400,5
1183,22071005500,5
1184,22071005601,5
1185,22071012200,5
1186,22071012300,5
1187,22071012400,5
1188,22071012500,5
1189,22071012600,5
1190,22071012800,5
1191,22071012900,5
1192,22071013100,5
1193,22071013200,5
1194,22071013301,5
1195,22055001600,4
1196,22055002001,4
1197,22055000900,4
1198,22055002102,4
1199,22053000300,2
1200,22053000200,2
1201,22053000100,2
1202,22053000700,2
1203,22045031200,4
1204,22079012400,2
1205,22117951000,1
1206,22117950700,1
1207,22117950800,1
1208,22117950600,1
1209,22117950400,1
1210,22117950300,1
1211,22051020400,5
1212,22051020502,5
1213,22051020506,5
1214,22051020507,5
1215,22051020512,5
1216,22117950900,1
1217,22063040700,1
1218,22045030900,4
1219,22051020513,5
1220,22051020514,5
1221,22051020600,5
1222,22051021000,5
1223,22051021100,5
1224,22051021300,5
1225,22051021500,5
1226,22033005100,0
1227,22033004602,0
1228,22051023300,5
1229,22051023400,5
1230,22051023500,5
1231,22051023600,5
1232,22051023700,5
1233,22051023800,5
1234,22051023901,5
1235,22051023902,5
1236,22051023903,5
1237,22051023904,5
1238,22051024001,5
1239,22051024002,5
1240,22051024100,5
1241,22071000604,5
1242,22071009600,5
1243,22071004401,0
1244,22071000200,5
1245,22071000300,5
1246,22071000400,5
1247,22071000601,5
1248,22071000603,5
1249,22051024400,5
1250,22051024700,5
1251,22051024900,5
1252,22051025002,5
1253,22051025102,5
1254,22051025103,5
1255,22071006000,0
1256,22071006300,5
1257,22071005602,5
1258,22071006500,5
1259,22071005603,5
1260,22071005604,5
1261,22071013302,5
1262,22071008400,5
1263,22071013000,5
1264,22051025104,5
1265,22033004504,0
1266,22051025201,5
1267,22051025202,5
1268,22051025300,5
1269,22051025400,5
1270,22051025600,5
1271,22051025700,5
1272,22051025900,5
1273,22051026000,5
1274,22051026100,5
1275,22051026200,5
1276,22033003400,0
1277,22051026300,5
1278,22093040600,0
1279,22093040300,0
1280,22093040100,0
1281,22071006900,0
1282,22071007000,0
1283,22093040500,0
1284,22093040700,0
1285,22093040400,0
1286,22093040200,0
1287,22123000200,3
1288,22123000100,3
1289,22123000300,3
1290,22029000300,2
1291,22029000100,2
1292,22029000400,2
1293,22029000500,2
1294,22051026400,5
1295,22051026500,5
1296,22051026600,5
1297,22051026700,5
1298,22051026800,5
1299,22051026900,5
1300,22051027000,5
1301,22051027100,5
1302,22051027200,5
1303,22051027501,5
1304,22071000605,5
1305,22071000606,5
1306,22071000607,5
1307,22071000611,5
1308,22071000612,5
1309,22071007200,0
1310,22071007501,0
1311,22071007502,0
1312,22071007604,5
1313,22071007605,0
1314,22071000702,1
1315,22071000901,1
1316,22071000902,1
1317,22071000903,1
1318,22097960100,2
1319,22097961200,4
1320,22097961900,4
1321,22097960500,4
1322,22097960200,2
1323,22097960300,2
1324,22097960400,4
1325,22097960800,2
1326,22023990000,4
1327,22051020517,5
1328,22051980000,5
1329,22059970100,2
1330,22059970200,2
1331,22059970300,2
1332,22019980000,2
1333,22019980100,2
1334,22051030100,5
1335,22051028800,5
1336,22051024601,5
1337,22051029600,5
1338,22051029700,5
1339,22051029100,5
1340,22051030300,5
1341,22051024801,5
1342,22051020204,5
1343,22051020305,5
1344,22051028700,5
1345,22051029800,5
1346,22051029900,5
1347,22051030200,5
1348,22051020304,5
1349,22051028900,5
1350,22051029200,5
1351,22051028400,5
1352,22051029300,5
1353,22051028300,5
1354,22051028500,5
1355,22051029400,5
1356,22051022601,5
1357,22051020206,5
1358,22051020205,5
1359,22051028600,5
1360,22051030000,5
1361,22051023004,5
1362,22051029500,5
1363,22051029000,5
1364,22055001408,4
1365,22099020601,4
1366,22099020102,4
1367,22099020402,4
1368,22099020401,4
1369,22099020303,4
1370,22099020101,4
1371,22099020504,4
1372,22099020304,4
1373,22099020201,4
1374,22099020202,4
1375,22099020503,4
1376,22099020602,4
1377,22055001903,4
1378,22055001904,4
1379,22055001905,4
1380,22055001500,4
1381,22055001700,4
1382,22113950903,4
1383,22045030602,4
1384,22045030601,4
1385,22045031302,4
1386,22045030102,4
1387,22045031600,4
