node,GEOID20,district
431,28033070411,3
432,28033070821,3
433,28033070325,3
434,28033070822,3
435,28047003403,2
436,28103950200,1
437,28103950300,1
438,28103950100,1
439,28049000302,0
440,28049000301,0
441,28049011400,0
442,28049002100,0
443,28049011500,0
444,28113950502,0
445,28113950601,0
446,28113950501,0
447,28113950104,0
448,28113950602,0
449,28113950103,0
450,28089030202,0
451,28033070523,3
452,28033070631,3
453,28033070524,3
454,28033070724,3
455,28033070635,3
456,28033071002,3
457,28033071001,3
458,28033070723,3
459,28033071123,3
460,28033070632,3
461,28033071122,3
462,28033071124,3
463,28033070634,3
464,28033070633,3
465,28033071121,3
466,28133950401,1
467,28025950400,1
468,28025950300,1
469,28133950402,1
470,28059042900,2
471,28059040203,2
472,28059990000,2
473,28039950200,2
474,28079040700,1
475,28149950902,0
476,28149950901,0
477,28079040600,1
478,28089030205,0
479,28059040500,2
480,28059042600,2
481,28135950400,1
482,28135950100,3
483,28135950300,3
484,28135950200,3
485,28089030900,1
486,28059040600,2
487,28087000102,1
488,28087000404,1
489,28087000403,1
490,28037950102,0
491,28037950101,0
492,28139950201,3
493,28139950202,3
494,28139950401,3
495,28139950402,3
496,28021950200,0
497,28051950501,1
498,28035000500,2
499,28035001100,2
500,28035000800,2
501,28035010500,2
502,28051950502,1
503,28035010400,2
504,28035010300,2
505,28021950100,0
506,28021950300,0
507,28035000300,2
508,28035001000,2
509,28035000700,2
510,28035000900,2
511,28035000200,2
512,28051950300,1
513,28139950100,3
514,28139950300,3
515,28115950102,3
516,28115950101,3
517,28127950301,1
518,28127950302,1
519,28127950102,0
520,28127950401,0
521,28127950403,0
522,28127950101,1
523,28127950402,0
524,28121020804,1
525,28121020304,0
526,28121021005,1
527,28121021004,1
528,28121020217,0
529,28121020602,0
530,28121020601,0
531,28121020219,1
532,28121020303,0
533,28121020705,0
534,28121020218,1
535,28121020805,1
536,28121020216,0
537,28121020902,1
538,28057950300,3
539,28057950500,3
540,28057950400,3
541,28057950100,3
542,28161950302,3
543,28161950301,3
544,28029950102,0
545,28029950101,0
546,28029950501,0
547,28029950502,0
548,28121020105,1
549,28121020901,1
550,28121020103,1
551,28121020806,1
552,28121020104,1
553,28121020215,1
554,28121020214,0
555,28071950100,3
556,28151000100,0
557,28151000200,0
558,28151000800,0
559,28151000400,0
560,28151000300,0
561,28151002000,0
562,28151001500,0
563,28059041900,2
564,28059041800,2
565,28059042000,2
566,28121021003,0
567,28121020401,0
568,28121020801,1
569,28049003200,0
570,28049003400,0
571,28065950202,2
572,28065950201,2
573,28137950301,3
574,28097950302,1
575,28097950301,1
576,28049003500,0
577,28145950500,3
578,28145950100,3
579,28145950600,3
580,28145950300,3
581,28145950400,3
582,28145950200,3
583,28049002200,0
584,28049003600,0
585,28059042100,2
586,28049000500,0
587,28011950702,3
588,28049003700,0
589,28049000600,0
590,28011950701,3
591,28151000600,0
592,28151000900,0
593,28151001000,0
594,28151001100,0
595,28151001200,0
596,28151001300,0
597,28049000900,0
598,28039950302,2
599,28039950102,2
600,28039950101,2
601,28009950102,3
602,28009950101,3
603,28047004000,2
604,28047002401,2
605,28047001203,2
606,28047003902,2
607,28047001205,2
608,28047001204,2
609,28047001506,2
610,28047001207,2
611,28047003217,2
612,28047001206,2
613,28047001701,2
614,28047001503,2
615,28047001703,2
616,28047001402,2
617,28047001301,2
618,28047003901,2
619,28047002801,2
620,28047002001,2
621,28047001302,2
622,28047001504,2
623,28023950202,1
624,28023950201,1
625,28151001400,0
626,28071950301,3
627,28111950102,2
628,28111950101,2
629,28137950302,3
630,28151001600,0
631,28151001700,0
632,28151002100,0
633,28087000901,1
634,28087000406,1
635,28087000405,1
636,28087980000,1
637,28087000103,1
638,28087000301,1
639,28087000104,1
640,28087000302,1
641,28087000902,1
642,28085950500,0
643,28085950100,0
644,28045030102,2
645,28045030302,2
646,28045030201,2
647,28045030202,2
648,28045030203,2
649,28045030301,2
650,28045030101,2
651,28045030303,2
652,28045030606,2
653,28047001401,2
654,28047003311,2
655,28047003312,2
656,28073020502,2
657,28073020402,2
658,28073020501,2
659,28073020102,2
660,28073020401,2
661,28073020205,2
662,28073020306,2
663,28073020304,2
664,28073020303,2
665,28073020101,2
666,28073020307,2
667,28073020308,2
668,28073020204,2
669,28073020206,2
670,28073020203,2
671,28073020305,2
672,28081950202,3
673,28081950602,3
674,28081950601,3
675,28081951001,3
676,28081950301,3
677,28081980000,3
678,28081950902,3
679,28081950401,3
680,28033070522,3
681,28053950100,1
682,28053950200,1
683,28075000300,1
684,28049010501,0
685,28049011203,0
686,28049011204,0
687,28049010502,0
688,28049011600,0
689,28049010104,0
690,28049011105,0
691,28049011104,0
692,28049010103,0
693,28075000600,1
694,28101050500,1
695,28101050400,1
696,28101050200,1
697,28101050100,1
698,28129950100,1
699,28127950500,0
700,28127950200,1
701,28049010801,0
702,28049010400,0
703,28049011001,0
704,28049010600,0
705,28049010304,0
